Partido;Local;Equipo;Conferencia;Nivel;ConfRival;NivelRival;Puntos;Ptsencontra;Ganador;T2A;T2I;T3A;T3I;TLA;TLI;Reb;RebO;RebD;Asist;Robos;Tapones;Perdidas;Ptsperdida;Ptscontrataque;Ptszona;Faltas;Tecnicas;Intecionales;T2AR;T2IR;T3AR;T3IR;TLAR;TLIR;RebR;RebOR;RebDR;AsistR;RobosR;TaponesR;PerdidasR;PtsperdidaR;PtscontrataqueR;PtszonaR;FaltasR;TecnicasR;IntencionalesR
400975441;L;Clippers;1;1;1;2;118;126;D;47;84;9;27;15;22;46;8;32;31;4;1;17;20;25;72;27;4;0;43;91;7;22;33;39;52;18;29;20;5;4;15;20;13;58;22;0;0
400975442;Vis;Kings;1;0;0;0;105;99;D;43;87;8;26;11;13;50;11;33;24;9;11;14;16;7;52;15;0;0;36;83;11;31;16;19;46;11;29;23;9;4;17;22;20;46;17;0;0
400975442;L;Magic;0;0;1;0;99;105;V;36;83;11;31;16;19;46;11;29;23;9;4;17;22;20;46;17;0;0;43;87;8;26;11;13;50;11;33;24;9;11;14;16;7;52;15;0;0
400975443;Vis;Nets;0;0;1;1;108;109;D;37;79;16;38;18;25;57;8;37;27;1;5;14;13;11;34;25;0;0;40;94;7;25;22;32;56;16;34;12;8;4;4;5;14;36;18;0;0
400975443;L;Thunder;1;1;0;0;109;108;V;40;94;7;25;22;32;56;16;34;12;8;4;4;5;14;36;18;0;0;37;79;16;38;18;25;57;8;37;27;1;5;14;13;11;34;25;0;0
400975444;Vis;Cavaliers;0;2;1;2;102;114;D;35;72;6;21;26;31;44;6;35;19;6;3;18;21;10;44;14;0;0;47;94;8;28;12;16;49;13;32;23;11;4;10;8;24;48;19;1;0
400975444;L;Spurs;1;2;0;2;114;102;V;47;94;8;28;12;16;49;13;32;23;11;4;10;8;24;48;19;1;0;35;72;6;21;26;31;44;6;35;19;6;3;18;21;10;44;14;0;0
400975445;Vis;Knicks;0;0;1;2;112;123;D;43;83;9;22;17;19;41;6;32;28;4;0;14;16;12;46;20;1;0;46;83;13;30;18;20;40;3;33;40;6;3;12;13;25;44;16;2;0
400975445;L;Warriors;1;2;0;0;123;112;V;46;83;13;30;18;20;40;3;33;40;6;3;12;13;25;44;16;2;0;43;83;9;22;17;19;41;6;32;28;4;0;14;16;12;46;20;1;0
400975446;Vis;Celtics;0;2;1;0;107;108;D;42;90;15;44;8;10;48;7;35;22;3;5;11;15;5;44;25;1;0;40;91;7;26;21;36;68;14;37;18;6;2;10;13;12;58;16;0;0
400975446;L;Lakers;1;0;0;2;108;107;V;40;91;7;26;21;36;68;14;37;18;6;2;10;13;12;58;16;0;0;42;90;15;44;8;10;48;7;35;22;3;5;11;15;5;44;25;1;0
400975447;Vis;Pelicans;1;1;0;1;101;96;V;39;87;9;26;14;18;52;8;34;26;6;10;16;20;4;38;19;1;0;36;85;6;21;18;31;62;10;39;16;5;6;14;16;6;52;23;1;0
400975447;L;Hornets;0;1;1;1;96;101;D;36;85;6;21;18;31;62;10;39;16;5;6;14;16;6;52;23;1;0;39;87;9;26;14;18;52;8;34;26;6;10;16;20;4;38;19;1;0
400975448;Vis;Jazz;1;1;0;1;98;95;D;38;96;10;31;12;16;58;9;35;24;11;9;15;15;7;38;15;0;0;38;97;7;31;12;18;69;15;42;23;10;7;20;17;17;58;16;0;0
400975448;L;Pistons;0;1;1;1;95;98;V;38;97;7;31;12;18;69;15;42;23;10;7;20;17;17;58;16;0;0;38;96;10;31;12;16;58;9;35;24;11;9;15;15;7;38;15;0;0
400975449;Vis;Suns;1;0;0;2;101;116;V;35;84;9;35;22;29;52;10;32;22;3;2;16;26;18;40;26;0;0;45;80;9;24;17;25;47;3;36;32;11;4;12;14;36;58;24;1;0
400975449;L;Pacers;0;2;1;0;116;101;D;45;80;9;24;17;25;47;3;36;32;11;4;12;14;36;58;24;1;0;35;84;9;35;22;29;52;10;32;22;3;2;16;26;18;40;26;0;0
400975450;Vis;Bulls;0;0;0;1;101;115;V;36;94;11;37;18;22;53;10;33;20;8;2;11;11;9;40;15;1;0;42;81;16;32;15;20;53;6;42;31;6;7;15;10;16;32;20;0;0
400975450;L;76ers;0;1;0;0;115;101;D;42;81;16;32;15;20;53;6;42;31;6;7;15;10;16;32;20;0;0;36;94;11;37;18;22;53;10;33;20;8;2;11;11;9;40;15;1;0
400975451;Vis;Raptors;0;2;0;0;108;93;V;39;89;14;36;16;25;66;12;40;25;10;12;17;19;23;40;22;0;0;37;94;7;21;12;17;55;12;35;19;8;9;17;18;10;46;21;1;0
400975451;L;Hawks;0;0;0;2;93;108;D;37;94;7;21;12;17;55;12;35;19;8;9;17;18;10;46;21;1;0;39;89;14;36;16;25;66;12;40;25;10;12;17;19;23;40;22;0;0
400975452;Vis;Rockets;1;2;1;0;104;97;V;36;82;21;51;11;23;55;7;37;20;8;3;10;15;11;26;19;0;0;35;82;15;35;12;18;56;9;40;24;5;2;14;16;32;30;21;0;0
400975452;L;Mavericks;1;0;1;2;97;104;D;35;82;15;35;12;18;56;9;40;24;5;2;14;16;32;30;21;0;0;36;82;21;51;11;23;55;7;37;20;8;3;10;15;11;26;19;0;0
400975453;Vis;Spurs;1;2;1;0;108;85;V;38;82;10;24;22;25;46;11;34;29;9;6;14;14;12;48;19;0;0;36;83;2;18;11;14;51;9;32;19;7;4;18;20;16;48;25;0;0
400975453;L;Grizzlies;1;0;1;2;85;108;D;36;83;2;18;11;14;51;9;32;19;7;4;18;20;16;48;25;0;0;38;82;10;24;22;25;46;11;34;29;9;6;14;14;12;48;19;0;0
400975454;Vis;Timberwolves;1;2;1;1;114;123;D;45;84;6;16;18;22;42;5;28;20;7;2;9;8;8;52;14;0;0;45;82;17;31;16;21;43;6;31;24;4;1;11;17;12;44;16;0;0
400975454;L;Trail Blazers;1;1;1;2;123;114;V;45;82;17;31;16;21;43;6;31;24;4;1;11;17;12;44;16;0;0;45;84;6;16;18;22;42;5;28;20;7;2;9;8;8;52;14;0;0
400975455;Vis;Celtics;0;2;1;1;113;102;D;39;93;14;40;21;22;53;10;37;25;10;3;13;15;10;28;28;1;0;35;79;5;21;27;39;58;10;30;26;6;5;19;16;21;48;15;1;0
400975455;L;Clippers;1;1;0;2;102;113;V;35;79;5;21;27;39;58;10;30;26;6;5;19;16;21;48;15;1;0;39;93;14;40;21;22;53;10;37;25;10;3;13;15;10;28;28;1;0
400975456;Vis;Kings;1;0;0;1;89;88;V;38;81;5;12;8;14;47;5;33;17;3;6;13;13;6;42;21;1;0;31;82;12;34;14;18;57;7;39;19;8;4;17;20;8;32;19;0;0
400975456;L;Heat;0;1;1;0;88;89;D;31;82;12;34;14;18;57;7;39;19;8;4;17;20;8;32;19;0;0;38;81;5;12;8;14;47;5;33;17;3;6;13;13;6;42;21;1;0
400975457;Vis;Wizards;0;2;1;1;112;121;V;42;86;16;35;12;16;47;12;27;25;10;2;23;36;11;40;25;0;0;45;87;9;27;22;29;50;13;27;18;16;6;14;15;22;60;15;2;0
400975457;L;Thunder;1;1;0;2;121;112;D;45;87;9;27;22;29;50;13;27;18;16;6;14;15;22;60;15;2;0;42;86;16;35;12;16;47;12;27;25;10;2;23;36;11;40;25;0;0
400975458;Vis;Knicks;0;0;1;1;118;130;D;45;82;8;21;20;24;39;3;30;32;9;5;10;16;12;52;20;0;0;48;80;14;28;20;24;38;2;30;36;3;2;13;17;13;54;20;0;0
400975458;L;Nuggets;1;1;0;0;130;118;V;48;80;14;28;20;24;38;2;30;36;3;2;13;17;13;54;20;0;0;45;82;8;21;20;24;39;3;30;32;9;5;10;16;12;52;20;0;0
400975459;Vis;Timberwolves;1;2;1;2;113;126;D;46;101;6;20;15;18;51;13;30;25;9;3;10;12;15;58;15;0;0;48;89;21;37;9;15;54;11;36;37;9;8;16;8;48;42;17;0;0
400975459;L;Warriors;1;2;1;2;126;113;V;48;89;21;37;9;15;54;11;36;37;9;8;16;8;48;42;17;0;0;46;101;6;20;15;18;51;13;30;25;9;3;10;12;15;58;15;0;0
400975460;Vis;Hawks;0;0;0;1;110;121;D;37;79;15;30;21;25;47;6;33;23;6;5;21;20;4;38;26;0;0;40;88;13;34;28;32;51;11;32;25;13;8;11;19;13;42;25;1;0
400975460;L;Hornets;0;1;0;0;121;110;V;40;88;13;34;28;32;51;11;32;25;13;8;11;19;13;42;25;1;0;37;79;15;30;21;25;47;6;33;23;6;5;21;20;4;38;26;0;0
400975461;Vis;Pacers;0;2;0;2;108;115;V;43;91;13;31;91;11;42;8;29;27;13;1;16;13;10;46;15;0;0;46;82;13;37;10;13;47;8;36;27;13;4;21;26;18;42;11;1;0
400975461;L;Cavaliers;0;2;0;2;115;108;D;46;82;13;37;10;13;47;8;36;27;13;4;21;26;18;42;11;1;0;43;91;13;31;91;11;42;8;29;27;13;1;16;13;10;46;15;0;0
400975462;Vis;Jazz;1;1;0;2;97;93;D;36;87;10;21;15;21;61;10;37;20;7;5;13;14;14;42;16;2;0;37;95;72;27;12;17;59;16;36;23;10;13;11;11;15;54;18;0;0
400975462;L;Raptors;0;2;1;1;93;97;V;37;95;72;27;12;17;59;16;36;23;10;13;11;11;15;54;18;0;0;36;87;10;21;15;21;61;10;37;20;7;5;13;14;14;42;16;2;0
400975463;Vis;Lakers;1;0;0;0;108;103;V;41;91;52;24;21;28;56;10;38;23;6;3;9;9;33;52;23;0;0;35;93;17;36;16;24;67;16;37;21;3;7;14;20;11;30;25;1;0
400975463;L;Bulls;0;0;1;0;103;108;D;35;93;17;36;16;24;67;16;37;21;3;7;14;20;11;30;25;1;0;41;91;52;24;21;28;56;10;38;23;6;3;9;9;33;52;23;0;0
400975464;Vis;Clippers;1;1;1;0;109;100;D;39;80;10;27;21;29;44;3;33;23;15;6;10;9;24;52;20;1;0;39;81;82;27;14;18;51;8;35;31;1;9;20;22;7;50;24;1;0
400975464;L;Grizzlies;1;0;1;1;100;109;V;39;81;82;27;14;18;51;8;35;31;1;9;20;22;7;50;24;1;0;39;80;10;27;21;29;44;3;33;23;15;6;10;9;24;52;20;1;0
400975465;Vis;Nets;0;0;0;2;91;116;V;33;89;83;34;17;20;52;11;34;18;5;2;14;17;7;48;19;0;0;43;83;12;23;18;20;49;3;41;28;9;6;10;5;14;28;17;1;0
400975465;L;Bucks;0;2;0;0;116;91;D;43;83;12;23;18;20;49;3;41;28;9;6;10;5;14;28;17;1;0;33;89;83;34;17;20;52;11;34;18;5;2;14;17;7;48;19;0;0
400975466;Vis;Rockets;1;2;1;1;113;115;V;36;78;12;36;29;35;41;2;33;22;10;2;13;21;28;38;23;0;0;44;82;11;27;16;21;50;6;36;36;8;5;16;20;10;56;26;0;0
400975466;L;Pelicans;1;1;1;2;115;113;D;44;82;11;27;16;21;50;6;36;36;8;5;16;20;10;56;26;0;0;36;78;12;36;29;35;41;2;33;22;10;2;13;21;28;38;23;0;0
400975467;Vis;Trail Blazers;1;1;1;0;107;93;V;39;79;10;30;19;23;59;10;44;20;4;6;15;14;7;34;17;1;0;35;89;10;30;13;17;43;8;29;17;9;3;5;5;9;40;19;0;0
400975467;L;Mavericks;1;0;1;1;93;107;D;35;89;10;30;13;17;43;8;29;17;9;3;5;5;9;40;19;0;0;39;79;10;30;19;23;59;10;44;20;4;6;15;14;7;34;17;1;0
400975468;Vis;76ers;0;1;1;2;97;78;D;38;79;92;21;12;18;56;12;38;23;5;4;10;11;14;44;20;0;0;30;75;32;24;15;18;39;5;31;20;6;5;10;13;11;42;14;0;0
400975468;L;Spurs;1;2;0;1;78;97;V;30;75;32;24;15;18;39;5;31;20;6;5;10;13;11;42;14;0;0;38;79;92;21;12;18;56;12;38;23;5;4;10;11;14;44;20;0;0
400975469;Vis;Knicks;0;0;1;0;107;85;D;41;85;92;25;16;22;60;10;39;25;7;10;16;12;17;50;20;1;0;33;94;11;33;81;13;56;12;30;15;6;3;15;20;10;36;24;3;1
400975469;L;Suns;1;0;0;0;85;107;V;33;94;11;33;81;13;56;12;30;15;6;3;15;20;10;36;24;3;1;41;85;92;25;16;22;60;10;39;25;7;10;16;12;17;50;20;1;0
400975470;Vis;Thunder;1;1;0;1;121;108;V;45;93;14;33;17;23;52;13;30;23;9;2;10;13;11;42;20;1;0;39;84;12;33;18;24;53;13;30;24;4;3;17;24;12;46;20;1;0
400975470;L;Pistons;0;1;1;1;108;121;D;39;84;12;33;18;24;53;13;30;24;4;3;17;24;12;46;20;1;0;45;93;14;33;17;23;52;13;30;23;9;2;10;13;11;42;20;1;0
400975471;Vis;Magic;0;0;0;2;112;114;D;42;77;82;25;20;32;46;13;27;21;6;7;16;18;19;50;18;1;0;47;87;51;18;15;19;45;9;29;25;9;1;10;8;8;60;24;0;0
400975471;L;Pacers;0;2;0;0;114;112;V;47;87;51;18;15;19;45;9;29;25;9;1;10;8;8;60;24;0;0;42;77;82;25;20;32;46;13;27;21;6;7;16;18;19;50;18;1;0
400975472;Vis;Wizards;0;2;0;0;129;104;V;49;85;18;32;13;14;46;7;31;40;7;6;13;17;15;38;21;0;0;38;88;12;43;16;21;46;11;21;24;2;4;13;11;2;36;15;0;0
400975472;L;Hawks;0;0;0;2;104;129;D;38;88;12;43;16;21;46;11;21;24;2;4;13;11;2;36;15;0;0;49;85;18;32;13;14;46;7;31;40;7;6;13;17;15;38;21;0;0
400975473;Vis;Hornets;0;1;0;1;91;95;V;29;84;52;24;28;35;55;12;34;12;6;6;8;13;8;42;15;3;0;38;85;82;26;11;18;61;11;40;25;4;5;14;20;4;56;24;1;0
400975473;L;Heat;0;1;0;1;95;91;D;38;85;82;26;11;18;61;11;40;25;4;5;14;20;4;56;24;1;0;29;84;52;24;28;35;55;12;34;12;6;6;8;13;8;42;15;3;0
400975474;Vis;Celtics;0;2;1;2;105;109;D;37;85;14;28;17;24;54;11;34;17;6;2;16;18;8;32;23;1;0;38;84;10;27;23;26;50;10;33;19;9;9;12;13;17;38;17;0;0
400975474;L;Warriors;1;2;0;2;109;105;V;38;84;10;27;23;26;50;10;33;19;9;9;12;13;17;38;17;0;0;37;85;14;28;17;24;54;11;34;17;6;2;16;18;8;32;23;1;0
400975475;Vis;Nets;0;0;1;2;97;111;D;38;82;93;30;12;15;44;11;31;22;4;6;16;24;9;50;19;3;0;42;95;42;21;23;26;59;16;33;20;9;7;7;8;2;42;12;1;0
400975475;L;Timberwolves;1;2;0;0;111;97;V;42;95;42;21;23;26;59;16;33;20;9;7;7;8;2;42;12;1;0;38;82;93;30;12;15;44;11;31;22;4;6;16;24;9;50;19;3;0
400975476;Vis;Mavericks;1;0;1;1;89;91;D;34;85;11;31;10;19;50;8;35;17;8;5;8;14;16;32;15;1;0;34;81;12;33;11;15;61;9;44;23;6;8;16;17;12;28;21;0;0
400975476;L;Nuggets;1;1;1;0;91;89;V;34;81;12;33;11;15;61;9;44;23;6;8;16;17;12;28;21;0;0;34;85;11;31;10;19;50;8;35;17;8;5;8;14;16;32;15;1;0
400975477;Vis;Bucks;0;2;0;0;110;96;D;41;77;13;28;15;25;49;7;36;28;11;4;15;13;15;32;16;0;0;36;87;12;34;12;15;51;10;31;25;8;2;16;16;8;40;18;1;0
400975477;L;Bulls;0;0;0;2;96;110;V;36;87;12;34;12;15;51;10;31;25;8;2;16;16;8;40;18;1;0;41;77;13;28;15;25;49;7;36;28;11;4;15;13;15;32;16;0;0
400975478;Vis;Suns;1;0;1;2;102;113;V;36;85;83;33;22;26;48;7;36;17;7;2;13;12;8;52;29;3;0;32;72;11;37;38;49;56;5;38;17;8;2;13;10;7;34;21;2;0
400975478;L;Rockets;1;2;1;0;113;102;D;32;72;11;37;38;49;56;5;38;17;8;2;13;10;7;34;21;2;0;36;85;83;33;22;26;48;7;36;17;7;2;13;12;8;52;29;3;0
400975479;Vis;Clippers;1;1;1;1;112;103;D;45;96;92;28;13;18;54;11;39;29;7;4;12;13;8;52;19;0;0;38;85;93;35;18;25;56;7;40;23;9;6;15;13;20;46;20;0;0
400975479;L;Pelicans;1;1;1;1;103;112;V;38;85;93;35;18;25;56;7;40;23;9;6;15;13;20;46;20;0;0;45;96;92;28;13;18;54;11;39;29;7;4;12;13;8;52;19;0;0
400975480;Vis;Pistons;0;1;0;2;104;121;V;40;95;14;36;10;13;48;7;36;31;5;6;6;11;4;46;23;1;0;42;83;15;35;22;26;55;4;41;27;2;3;10;13;20;44;14;0;0
400975480;L;Cavaliers;0;2;0;1;121;104;D;42;83;15;35;22;26;55;4;41;27;2;3;10;13;20;44;14;0;0;40;95;14;36;10;13;48;7;36;31;5;6;6;11;4;46;23;1;0
400975481;Vis;Lakers;1;0;0;2;111;123;D;40;91;82;25;23;33;54;13;31;22;9;4;14;9;8;44;21;2;0;46;92;12;31;19;25;59;12;41;23;4;4;15;16;16;62;23;2;0
400975481;L;Raptors;0;2;1;0;123;111;V;46;92;12;31;19;25;59;12;41;23;4;4;15;16;16;62;23;2;0;40;91;82;25;23;33;54;13;31;22;9;4;14;9;8;44;21;2;0
400975482;Vis;76ers;0;1;1;1;112;122;D;38;76;11;29;25;31;45;12;28;19;7;5;18;25;13;44;26;1;0;45;92;10;33;22;30;54;17;24;21;7;3;11;18;16;62;25;1;0
400975482;L;Thunder;1;1;0;1;122;112;V;45;92;10;33;22;30;54;17;24;21;7;3;11;18;16;62;25;1;0;38;76;11;29;25;31;45;12;28;19;7;5;18;25;13;44;26;1;0
400975483;Vis;Kings;1;0;1;2;98;113;D;35;82;18;34;10;11;39;6;28;21;5;3;9;9;12;20;20;0;0;45;90;11;25;12;17;59;13;39;33;4;2;7;13;13;50;13;0;0
400975483;L;Spurs;1;2;1;0;113;98;V;45;90;11;25;12;17;59;13;39;33;4;2;7;13;13;50;13;0;0;35;82;18;34;10;11;39;6;28;21;5;3;9;9;12;20;20;0;0
400975484;Vis;Hornets;0;1;0;2;96;105;D;37;83;93;31;13;20;48;11;29;18;5;2;16;18;14;42;14;0;0;45;83;62;21;91;11;45;6;32;28;7;3;13;12;22;54;19;0;0
400975484;L;Pacers;0;2;0;1;105;96;V;45;83;62;21;91;11;45;6;32;28;7;3;13;12;22;54;19;0;0;37;83;93;31;13;20;48;11;29;18;5;2;16;18;14;42;14;0;0
400975485;Vis;Timberwolves;1;2;0;0;100;105;V;39;83;71;19;15;18;40;7;28;24;15;5;14;18;11;44;18;2;0;39;79;13;34;14;16;49;8;36;27;8;8;21;24;16;42;18;1;0
400975485;L;Hawks;0;0;1;2;105;100;D;39;79;13;34;14;16;49;8;36;27;8;8;21;24;16;42;18;1;0;39;83;71;19;15;18;40;7;28;24;15;5;14;18;11;44;18;2;0
400975486;Vis;Suns;1;0;1;0;109;120;V;38;82;72;23;26;36;48;15;22;20;11;2;20;20;29;50;20;0;0;47;83;11;22;15;18;45;12;26;29;7;9;20;21;15;52;27;1;0
400975486;L;Grizzlies;1;0;1;0;120;109;D;47;83;11;22;15;18;45;12;26;29;7;9;20;21;15;52;27;1;0;38;82;72;23;26;36;48;15;22;20;11;2;20;20;29;50;20;0;0
400975487;Vis;76ers;0;1;0;2;95;107;D;36;82;22;26;21;23;47;10;33;22;5;4;14;17;11;60;17;0;0;38;80;11;28;20;22;45;8;34;26;6;8;9;9;15;38;19;1;0
400975487;L;Bucks;0;2;0;1;107;95;V;38;80;11;28;20;22;45;8;34;26;6;8;9;9;15;38;19;1;0;36;82;22;26;21;23;47;10;33;22;5;4;14;17;11;60;17;0;0
400975488;Vis;Heat;0;1;1;0;95;88;D;34;75;12;31;15;19;50;11;30;23;9;11;17;18;8;38;19;0;0;33;86;82;29;14;16;50;11;29;20;10;3;12;14;17;28;22;0;0
400975488;L;Mavericks;1;0;0;1;88;95;V;33;86;82;29;14;16;50;11;29;20;10;3;12;14;17;28;22;0;0;34;75;12;31;15;19;50;11;30;23;9;11;17;18;8;38;19;0;0
400975489;Vis;Celtics;0;2;1;1;111;110;D;43;91;17;36;81;10;48;10;30;28;4;6;11;15;14;40;19;2;0;42;93;10;33;16;21;58;15;32;31;4;3;11;11;10;54;14;2;0
400975489;L;Nuggets;1;1;0;2;110;111;V;42;93;10;33;16;21;58;15;32;31;4;3;11;11;10;54;14;2;0;43;91;17;36;81;10;48;10;30;28;4;6;11;15;14;40;19;2;0
400975490;Vis;Thunder;1;1;0;2;96;102;D;30;80;93;32;27;34;61;14;38;19;7;8;21;13;12;34;24;3;1;34;89;72;25;27;29;53;7;36;27;8;7;12;11;8;32;28;0;0
400975490;L;Wizards;0;2;1;1;102;96;V;34;89;72;25;27;29;53;7;36;27;8;7;12;11;8;32;28;0;0;30;80;93;32;27;34;61;14;38;19;7;8;21;13;12;34;24;3;1
400975491;Vis;Nets;0;0;0;0;95;111;V;36;87;93;37;14;16;55;11;38;15;6;3;18;24;6;48;21;1;0;39;89;13;26;20;25;53;12;35;22;6;6;11;11;9;46;13;0;0
400975491;L;Knicks;0;0;0;0;111;95;D;39;89;13;26;20;25;53;12;35;22;6;6;11;11;9;46;13;0;0;36;87;93;37;14;16;55;11;38;15;6;3;18;24;6;48;21;1;0
400975492;Vis;Timberwolves;1;2;0;2;104;109;V;42;85;51;12;15;24;51;10;30;21;4;2;8;9;1;42;19;1;0;39;81;92;29;22;26;47;9;30;28;3;4;9;9;13;50;18;1;0
400975492;L;Raptors;0;2;1;2;109;104;D;39;81;92;29;22;26;47;9;30;28;3;4;9;9;13;50;18;1;0;42;85;51;12;15;24;51;10;30;21;4;2;8;9;1;42;19;1;0
400975493;Vis;Cavaliers;0;2;0;1;114;125;D;38;84;13;35;25;32;50;7;34;24;2;5;15;18;6;38;22;0;0;49;93;92;23;18;28;57;8;39;30;12;5;11;7;27;68;27;0;0
400975493;L;Pistons;0;1;0;2;125;114;V;49;93;92;23;18;28;57;8;39;30;12;5;11;7;27;68;27;0;0;38;84;13;35;25;32;50;7;34;24;2;5;15;18;6;38;22;0;0
400975494;Vis;Magic;0;0;1;2;107;114;D;42;83;15;31;81;10;38;7;26;26;6;4;12;16;14;46;22;0;0;39;77;13;35;23;28;48;8;32;17;5;5;12;8;7;48;15;0;0
400975494;L;Rockets;1;2;0;0;114;107;V;39;77;13;35;23;28;48;8;32;17;5;5;12;8;7;48;15;0;0;42;83;15;31;81;10;38;7;26;26;6;4;12;16;14;46;22;0;0
400975495;Vis;Kings;1;0;1;1;114;103;D;46;97;10;26;12;14;55;14;35;22;7;1;14;20;22;52;21;0;0;39;77;92;25;16;22;42;2;34;26;7;8;15;18;23;42;18;0;0
400975495;L;Pelicans;1;1;1;0;103;114;V;39;77;92;25;16;22;42;2;34;26;7;8;15;18;23;42;18;0;0;46;97;10;26;12;14;55;14;35;22;7;1;14;20;22;52;21;0;0
400975496;Vis;Nuggets;1;1;1;2;104;106;D;40;86;10;23;14;14;43;10;28;22;11;6;14;17;21;48;14;0;0;46;92;92;24;55;55;49;13;30;33;4;9;16;18;7;54;15;1;0
400975496;L;Spurs;1;2;1;1;106;104;V;46;92;92;24;55;55;49;13;30;33;4;9;16;18;7;54;15;1;0;40;86;10;23;14;14;43;10;28;22;11;6;14;17;21;48;14;0;0
400975497;Vis;Warriors;1;2;1;1;99;129;V;39;85;52;25;16;21;42;11;26;27;10;7;20;18;14;46;16;0;0;53;91;14;28;91;14;52;7;35;25;16;3;12;12;14;58;22;1;0
400975497;L;Jazz;1;1;1;2;129;99;D;53;91;14;28;91;14;52;7;35;25;16;3;12;12;14;58;22;1;0;39;85;52;25;16;21;42;11;26;27;10;7;20;18;14;46;16;0;0
400975498;Vis;Trail Blazers;1;1;1;1;104;96;V;36;98;13;30;19;22;65;18;41;21;12;6;13;7;7;44;21;0;0;35;85;62;22;20;26;56;9;41;22;5;7;13;19;20;52;17;2;0
400975498;L;Clippers;1;1;1;1;96;104;D;35;85;62;22;20;26;56;9;41;22;5;7;13;19;20;52;17;2;0;36;98;13;30;19;22;65;18;41;21;12;6;13;7;7;44;21;0;0
400975499;Vis;Grizzlies;1;0;0;2;101;105;D;39;82;12;26;11;15;49;14;27;20;10;1;18;22;10;42;21;1;0;37;70;10;26;21;31;41;8;25;20;16;4;14;13;24;42;15;0;0
400975499;L;Pacers;0;2;1;0;105;101;V;37;70;10;26;21;31;41;8;25;20;16;4;14;13;24;42;15;0;0;39;82;12;26;11;15;49;14;27;20;10;1;18;22;10;42;21;1;0
400975500;Vis;Lakers;1;0;0;0;105;127;D;39;83;42;20;23;30;50;11;32;18;7;1;17;25;18;56;18;0;0;44;81;18;32;21;29;46;4;31;28;13;4;15;16;20;40;23;1;0
400975500;L;Magic;0;0;1;0;127;105;V;44;81;18;32;21;29;46;4;31;28;13;4;15;16;20;40;23;1;0;39;83;42;20;23;30;50;11;32;18;7;1;17;25;18;56;18;0;0
400975501;Vis;Hornets;0;1;0;0;123;110;V;46;90;17;32;14;18;53;12;30;29;6;1;12;15;12;40;21;0;0;39;77;12;32;20;22;35;4;25;26;5;4;10;15;8;42;16;2;0
400975501;L;Hawks;0;0;0;1;110;123;D;39;77;12;32;20;22;35;4;25;26;5;4;10;15;8;42;16;2;0;46;90;17;32;14;18;53;12;30;29;6;1;12;15;12;40;21;0;0
400975502;Vis;76ers;0;1;0;0;108;116;D;36;76;71;18;29;34;42;6;27;17;7;5;8;10;6;46;21;0;0;39;77;13;32;25;28;44;9;30;19;3;9;14;15;4;38;26;0;0
400975502;L;Nets;0;0;0;1;116;108;V;39;77;13;32;25;28;44;9;30;19;3;9;14;15;4;38;26;0;0;36;76;71;18;29;34;42;6;27;17;7;5;8;10;6;46;21;0;0
400975503;Vis;Heat;0;1;0;2;89;91;V;36;83;32;28;14;25;62;6;46;17;8;5;20;14;9;52;25;1;0;28;80;62;26;29;38;57;7;38;18;9;5;16;15;11;32;20;0;0
400975503;L;Cavaliers;0;2;0;1;91;89;D;28;80;62;26;29;38;57;7;38;18;9;5;16;15;11;32;20;0;0;36;83;32;28;14;25;62;6;46;17;8;5;20;14;9;52;25;1;0
400975504;Vis;Knicks;0;0;0;2;73;103;V;28;87;31;17;14;21;53;9;35;16;4;4;14;15;7;38;17;0;0;40;83;11;26;12;20;64;5;44;27;8;3;10;5;8;42;22;0;0
400975504;L;Celtics;0;2;0;0;103;73;D;40;83;11;26;12;20;64;5;44;27;8;3;10;5;8;42;22;0;0;28;87;31;17;14;21;53;9;35;16;4;4;14;15;7;38;17;0;0
400975505;Vis;Bulls;0;0;1;1;108;124;D;41;99;13;34;13;22;49;12;24;19;10;4;6;8;19;40;16;0;0;46;82;15;32;17;20;57;5;43;21;3;6;17;17;16;36;19;1;0
400975505;L;Trail Blazers;1;1;0;0;124;108;V;46;82;15;32;17;20;57;5;43;21;3;6;17;17;16;36;19;1;0;41;99;13;34;13;22;49;12;24;19;10;4;6;8;19;40;16;0;0
400975506;Vis;Mavericks;1;0;1;0;88;102;D;32;88;10;36;14;26;59;15;34;18;11;4;12;21;15;34;18;2;0;40;83;11;30;11;15;56;8;39;23;9;3;18;17;13;38;29;0;0
400975506;L;Suns;1;0;1;0;102;88;V;40;83;11;30;11;15;56;8;39;23;9;3;18;17;13;38;29;0;0;32;88;10;36;14;26;59;15;34;18;11;4;12;21;15;34;18;2;0
400975507;Vis;Grizzlies;1;0;0;1;102;104;D;40;96;83;31;14;14;57;10;39;22;3;3;12;15;6;50;24;1;0;35;76;72;25;27;37;50;4;37;20;8;4;9;11;8;48;19;2;0
400975507;L;Pistons;0;1;1;0;104;102;V;35;76;72;25;27;37;50;4;37;20;8;4;9;11;8;48;19;2;0;40;96;83;31;14;14;57;10;39;22;3;3;12;15;6;50;24;1;0
400975508;Vis;Raptors;0;2;0;2;119;122;D;44;83;12;29;19;24;37;8;24;20;7;3;18;23;5;46;26;0;0;44;85;10;30;24;26;50;12;32;30;10;2;16;22;16;42;21;1;0
